,Unnamed: 0.1,Unnamed: 0,Document Title,Authors,Author Affiliations,Universities,Publication Year,DOI,Publisher,citation
815,815,815,Large-Scale Empirical Study of Inline Assembly on 7.6 Million Ethereum Smart Contracts,Z. Liao; S. Song; H. Zhu; X. Luo; Z. He; R. Jiang; T. Chen; J. Chen; T. Zhang; X. -s. Zhang,China,"['University of Electronic Science and Technology of China', 'The Hong Kong Polytechnic University', 'Monash University', 'Macau University of Science and Technology']",2022.0,10.1109/TSE.2022.3163614,IEEE,0.0
816,816,816,Large-Scale Empirical Study of Inline Assembly on 7.6 Million Ethereum Smart Contracts,Z. Liao; S. Song; H. Zhu; X. Luo; Z. He; R. Jiang; T. Chen; J. Chen; T. Zhang; X. -s. Zhang,Australia,"['University of Electronic Science and Technology of China', 'The Hong Kong Polytechnic University', 'Monash University', 'Macau University of Science and Technology']",2022.0,10.1109/TSE.2022.3163614,IEEE,0.0
817,817,817,Large-Scale Empirical Study of Inline Assembly on 7.6 Million Ethereum Smart Contracts,Z. Liao; S. Song; H. Zhu; X. Luo; Z. He; R. Jiang; T. Chen; J. Chen; T. Zhang; X. -s. Zhang,Macau,"['University of Electronic Science and Technology of China', 'The Hong Kong Polytechnic University', 'Monash University', 'Macau University of Science and Technology']",2022.0,10.1109/TSE.2022.3163614,IEEE,0.0
818,818,818,Test-Case Generation for Data Flow Testing of Smart Contracts Based on Improved Genetic Algorithm,S. Ji; S. Zhu; P. Zhang; H. Dong; J. Yu,China,"['Hohai University', 'RMIT University']",2022.0,10.1109/TR.2022.3173025,IEEE,0.0
819,819,819,Test-Case Generation for Data Flow Testing of Smart Contracts Based on Improved Genetic Algorithm,S. Ji; S. Zhu; P. Zhang; H. Dong; J. Yu,Australia,"['Hohai University', 'RMIT University']",2022.0,10.1109/TR.2022.3173025,IEEE,0.0
820,820,820,UCoin: An Efficient Privacy Preserving Scheme for Cryptocurrencies,M. R. Nosouhi; S. Yu; K. Sood; M. Grobler; R. Jurdak; A. Dorri; S. Shen,Australia,"['Deakin University', 'University of Technology Sydney Faculty of Engineering and Information Technology', 'Queensland University of Technology', 'Shaoxing University']",2021.0,10.1109/TDSC.2021.3130952,IEEE,0.0
821,821,821,UCoin: An Efficient Privacy Preserving Scheme for Cryptocurrencies,M. R. Nosouhi; S. Yu; K. Sood; M. Grobler; R. Jurdak; A. Dorri; S. Shen,China,"['Deakin University', 'University of Technology Sydney Faculty of Engineering and Information Technology', 'Queensland University of Technology', 'Shaoxing University']",2021.0,10.1109/TDSC.2021.3130952,IEEE,0.0
822,822,822,Communication Security Analysis of Intelligent Transportation System Using 5G Internet of Things From the Perspective of Big Data,Y. He; M. Kong; C. Du; D. Yao; M. Yu,China,['China University of Political Science and Law'],2022.0,10.1109/TITS.2022.3141788,IEEE,0.0
823,823,823,Smart Collaborative Contract for Endogenous Access Control in Massive Machine Communications,F. Song; L. Li; Yikun; Li; Y. Ma; L. Wang; H. Zhang,,[],2021.0,10.1109/JIOT.2021.3134366,IEEE,0.0
824,824,824,Denial-of-Service Vulnerability of Hash-based Transaction Sharding: Attack and Countermeasure,T. Nguyen; M. T. Thai,United States,['University of Florida'],2022.0,10.1109/TC.2022.3174560,IEEE,0.0
825,825,825,Towards Data Redaction in Bitcoin,V. Botta; V. Iovino; I. Visconti,Italy,"['University of Salerno', 'Switzerland University of Salerno']",2022.0,10.1109/TNSM.2022.3214279,IEEE,0.0
826,826,826,Towards Data Redaction in Bitcoin,V. Botta; V. Iovino; I. Visconti,Switzerland,"['University of Salerno', 'Switzerland University of Salerno']",2022.0,10.1109/TNSM.2022.3214279,IEEE,0.0
827,827,827,Detection and Intelligent Control of Cloud Data Location using Hyperledger Framework,S. Basu; D. Bera; S. Karmakar,India,[],2022.0,10.1109/TCE.2022.3201932,IEEE,0.0
828,828,828,NFTs For 3D Models: Sustaining Ownership In Industry 4.0,D. Mouris; N. G. Tsoutsos,United States,['University of Delaware'],2022.0,10.1109/MCE.2022.3164221,IEEE,2.0
829,829,829,Internet of Things Positioning Technology Based Intelligent Delivery System,Y. Yao; H. Zhang; L. Lin; G. Lin; R. Shibasaki; X. Song; K. Yu,Japan,"['The University of Tokyo', 'Japan Southern University of Science and TechnologyUniversity of Tokyo Joint Research Center for Super Smart Cities', 'Southern University of Science and Technology', 'Waseda University']",2022.0,10.1109/TITS.2022.3155638,IEEE,0.0
830,830,830,Internet of Things Positioning Technology Based Intelligent Delivery System,Y. Yao; H. Zhang; L. Lin; G. Lin; R. Shibasaki; X. Song; K. Yu,China,"['The University of Tokyo', 'Japan Southern University of Science and TechnologyUniversity of Tokyo Joint Research Center for Super Smart Cities', 'Southern University of Science and Technology', 'Waseda University']",2022.0,10.1109/TITS.2022.3155638,IEEE,0.0
831,831,831,A Secure EMR Sharing System with Tamper Resistance and Expressive Access Control,S. Xu; J. Ning; Y. Li; Y. Zhang; G. Xu; X. Huang; R. Deng,China,"['Fujian Normal University', 'University of Oregon', 'Xian University of Posts and Telecommunications', 'Nanyang Technological University', 'Singapore Management University']",2021.0,10.1109/TDSC.2021.3126532,IEEE,0.0
832,832,832,A Secure EMR Sharing System with Tamper Resistance and Expressive Access Control,S. Xu; J. Ning; Y. Li; Y. Zhang; G. Xu; X. Huang; R. Deng,United States,"['Fujian Normal University', 'University of Oregon', 'Xian University of Posts and Telecommunications', 'Nanyang Technological University', 'Singapore Management University']",2021.0,10.1109/TDSC.2021.3126532,IEEE,0.0
833,833,833,A Secure EMR Sharing System with Tamper Resistance and Expressive Access Control,S. Xu; J. Ning; Y. Li; Y. Zhang; G. Xu; X. Huang; R. Deng,Singapore,"['Fujian Normal University', 'University of Oregon', 'Xian University of Posts and Telecommunications', 'Nanyang Technological University', 'Singapore Management University']",2021.0,10.1109/TDSC.2021.3126532,IEEE,0.0
834,834,834,Bitcoin P2P Network Measurements: A testbed study of the effect of peer selection on transaction propagation and confirmation times,B. G. Gebraselase; B. E. Helvik; Y. Jiang,Norway,['Norwegian University of Science and Technology'],2022.0,10.1109/TNSM.2022.3216955,IEEE,0.0
835,835,835,Performance and Security Analysis of Distributed Ledger Under the Internet-of-Things Environments with Network Instability,Z. Chen; X. Chen; Y. Li,China,"['Chongqing University of Technology', 'Chongqing University of Post and Telecommunications']",2022.0,10.1109/JIOT.2022.3216586,IEEE,0.0
836,836,836,AC/DC: Adaptive Cutoffs and Disputable Cutoffs for robust critical transactions in smart-contracts,R. A. Khalil; N. Dulay,UK,[],2022.0,10.1109/TNSM.2022.3195064,IEEE,0.0
837,837,837,XAuth: Secure and Privacy-preserving Cross-domain Handover Authentication for 5G HetNets,M. Wang; D. Zhao; Z. Yan; H. Wang; T. Li,Singapore,['Xidian University'],2022.0,10.1109/JIOT.2022.3223223,IEEE,0.0
838,838,838,XAuth: Secure and Privacy-preserving Cross-domain Handover Authentication for 5G HetNets,M. Wang; D. Zhao; Z. Yan; H. Wang; T. Li,China,['Xidian University'],2022.0,10.1109/JIOT.2022.3223223,IEEE,0.0
839,839,839,Correct-By-Design Interacting Smart Contracts and a Systematic Approach for Verifying ERC20 and ERC721 Contracts With VeriSolid,K. Nelaturu; A. Mavridou; E. Stachtiari; A. Veneris; A. Laszka,USA,"['University of Toronto', 'University of Geneva', 'University of Houston']",2022.0,10.1109/TDSC.2022.3200840,IEEE,0.0
840,840,840,Correct-By-Design Interacting Smart Contracts and a Systematic Approach for Verifying ERC20 and ERC721 Contracts With VeriSolid,K. Nelaturu; A. Mavridou; E. Stachtiari; A. Veneris; A. Laszka,Canada,"['University of Toronto', 'University of Geneva', 'University of Houston']",2022.0,10.1109/TDSC.2022.3200840,IEEE,0.0
841,841,841,Correct-By-Design Interacting Smart Contracts and a Systematic Approach for Verifying ERC20 and ERC721 Contracts With VeriSolid,K. Nelaturu; A. Mavridou; E. Stachtiari; A. Veneris; A. Laszka,Switzerland,"['University of Toronto', 'University of Geneva', 'University of Houston']",2022.0,10.1109/TDSC.2022.3200840,IEEE,0.0
842,842,842,Regulatable and Hardware-Based Proof of Stake to Approach Nothing At Stake and Long Range Attacks,X. Feng; J. Ma; Y. Miao; X. Liu; K. -K. R. Choo,Hong Kong,"['Xidian University', 'City University of Hong Kong', 'Fuzhou University', 'The University of Texas at San Antonio']",2022.0,10.1109/TSC.2022.3201568,IEEE,0.0
843,843,843,Regulatable and Hardware-Based Proof of Stake to Approach Nothing At Stake and Long Range Attacks,X. Feng; J. Ma; Y. Miao; X. Liu; K. -K. R. Choo,USA,"['Xidian University', 'City University of Hong Kong', 'Fuzhou University', 'The University of Texas at San Antonio']",2022.0,10.1109/TSC.2022.3201568,IEEE,0.0
844,844,844,Regulatable and Hardware-Based Proof of Stake to Approach Nothing At Stake and Long Range Attacks,X. Feng; J. Ma; Y. Miao; X. Liu; K. -K. R. Choo,China,"['Xidian University', 'City University of Hong Kong', 'Fuzhou University', 'The University of Texas at San Antonio']",2022.0,10.1109/TSC.2022.3201568,IEEE,0.0
845,845,845,Regulatable and Hardware-Based Proof of Stake to Approach Nothing At Stake and Long Range Attacks,X. Feng; J. Ma; Y. Miao; X. Liu; K. -K. R. Choo,at,"['Xidian University', 'City University of Hong Kong', 'Fuzhou University', 'The University of Texas at San Antonio']",2022.0,10.1109/TSC.2022.3201568,IEEE,0.0
846,846,846,A Parallel Consensus Mechanism Using PBFT Based on DAG-Lattice Structure in the Internet of Vehicles,X. Zhang; R. Li; H. Zhao,China,['Inner Mongolia University'],2022.0,10.1109/JIOT.2022.3222217,IEEE,0.0
847,847,847,A Parallel Consensus Mechanism Using PBFT Based on DAG-Lattice Structure in the Internet of Vehicles,X. Zhang; R. Li; H. Zhao,Mongolia,['Inner Mongolia University'],2022.0,10.1109/JIOT.2022.3222217,IEEE,0.0
848,848,848,From Decentralization to Oligopoly: A Data-Driven Analysis of Decentralization Evolution and Voting Behaviors on EOSIO,J. Liu; W. Zheng; D. Lu; J. Wu; Z. Zheng,China,['Sun Yatsen University'],2022.0,10.1109/TCSS.2022.3191350,IEEE,0.0
849,849,849,SIM-P – A Simplified Consensus Protocols Simulator: Applications to Proof of Reputation-X and Proof of Contribution,D. P. Oyinloye; J. S. Teh; N. Jamil; J. Teh,Malaysia,"['Kwara State University', 'Nigeria Universiti Sains Malaysia', 'Malaysia Universiti Tenaga Nasional', 'Malaysia Universiti Sains Malaysia']",2022.0,10.1109/JIOT.2022.3221916,IEEE,0.0
850,850,850,SIM-P – A Simplified Consensus Protocols Simulator: Applications to Proof of Reputation-X and Proof of Contribution,D. P. Oyinloye; J. S. Teh; N. Jamil; J. Teh,Nigeria,"['Kwara State University', 'Nigeria Universiti Sains Malaysia', 'Malaysia Universiti Tenaga Nasional', 'Malaysia Universiti Sains Malaysia']",2022.0,10.1109/JIOT.2022.3221916,IEEE,0.0
851,851,851,The Roadmap of Communication and Networking in 6G for the Metaverse,F. Tang; X. Chen; M. Zhao; N. Kato,,[],2022.0,10.1109/MWC.019.2100721,IEEE,1.0
852,852,852,FRAMH: A Federated Learning Risk-Based Authorization Middleware for Healthcare,C. Mazzocca; N. Romandini; M. Colajanni; R. Montanari,Italy,['University of Bologna'],2022.0,10.1109/TCSS.2022.3210372,IEEE,0.0
853,853,853,Integrating Digital Twin and Advanced Intelligent Technologies to Realize the Metaverse,M. Aloqaily; O. Bouachir; F. Karray; I. A. Ridhawi; A. E. Saddik,UAE,"['Mohamed Bin Zayed University of Artificial Intelligence MBZUAI', 'Kuwait Mohamed Bin Zayed University of Artificial Intelligence MBZUAI', 'UAE Zayed University', 'UAE University of Ottawa', 'Canada and Mohamed Bin Zayed University of Artificial Intelligence MBZUAI']",2022.0,10.1109/MCE.2022.3212570,IEEE,0.0
854,854,854,Integrating Digital Twin and Advanced Intelligent Technologies to Realize the Metaverse,M. Aloqaily; O. Bouachir; F. Karray; I. A. Ridhawi; A. E. Saddik,Kuwait,"['Mohamed Bin Zayed University of Artificial Intelligence MBZUAI', 'Kuwait Mohamed Bin Zayed University of Artificial Intelligence MBZUAI', 'UAE Zayed University', 'UAE University of Ottawa', 'Canada and Mohamed Bin Zayed University of Artificial Intelligence MBZUAI']",2022.0,10.1109/MCE.2022.3212570,IEEE,0.0
855,855,855,Integrating Digital Twin and Advanced Intelligent Technologies to Realize the Metaverse,M. Aloqaily; O. Bouachir; F. Karray; I. A. Ridhawi; A. E. Saddik,Canada,"['Mohamed Bin Zayed University of Artificial Intelligence MBZUAI', 'Kuwait Mohamed Bin Zayed University of Artificial Intelligence MBZUAI', 'UAE Zayed University', 'UAE University of Ottawa', 'Canada and Mohamed Bin Zayed University of Artificial Intelligence MBZUAI']",2022.0,10.1109/MCE.2022.3212570,IEEE,0.0
856,856,856,Astraea: Anonymous and Secure Auditing Based on Private Smart Contracts for Donation Systems,M. Li; Y. Chen; L. Zhu; Z. Zhang; J. Ni; C. Lal; M. Conti,Netherlands,"['Hefei University of Technology', 'Queens University']",2022.0,10.1109/TDSC.2022.3204287,IEEE,0.0
857,857,857,Astraea: Anonymous and Secure Auditing Based on Private Smart Contracts for Donation Systems,M. Li; Y. Chen; L. Zhu; Z. Zhang; J. Ni; C. Lal; M. Conti,China,"['Hefei University of Technology', 'Queens University']",2022.0,10.1109/TDSC.2022.3204287,IEEE,0.0
858,858,858,Astraea: Anonymous and Secure Auditing Based on Private Smart Contracts for Donation Systems,M. Li; Y. Chen; L. Zhu; Z. Zhang; J. Ni; C. Lal; M. Conti,Canada,"['Hefei University of Technology', 'Queens University']",2022.0,10.1109/TDSC.2022.3204287,IEEE,0.0
859,859,859,"Dissecting Mining Pools of Bitcoin Network: Measurement, Analysis and Modeling",C. Wang; X. Chu; Y. Qin,China,"['Hong Kong Baptist University', 'The Hong Kong University of Science and Technology']",2022.0,10.1109/TNSE.2022.3210537,IEEE,0.0
860,860,860,BitAnalysis: A Visualization System for Bitcoin Wallet Investigation,Y. Sun; H. Xiong; S. M. Yiu; K. Y. Lam,Singapore,"['The University of Hong Kong Department of computer science', 'Nanyang Technological University']",2022.0,10.1109/TBDATA.2022.3188660,IEEE,0.0
861,861,861,A Secure and Decentralized DLaaS Platform for Edge Resource Scheduling against Adversarial Attacks,L. Cui; Z. Chen; S. Yang; R. Chen; Z. Ming,China,['Shenzhen University'],2021.0,10.1109/TC.2021.3074806,IEEE,0.0
862,862,862,"NFTs in Healthcare: Vision, Opportunities, and Challenges",A. Musamih; K. Salah; R. Jayaraman; I. Yaqoob; D. Puthal; S. Ellahham,UAE,"['Khalifa University', 'UAE Khalifa University']",2022.0,10.1109/MCE.2022.3196480,IEEE,0.0
863,863,863,Lightweight and Identifier-Oblivious Engine for Cryptocurrency Networking Anomaly Detection,W. Fan; H. -J. Hong; J. Kim; S. J. Wuthier; M. Nakashima; X. Zhou; E. Chow; S. -Y. Chang,United States,"['Xian JiaotongLiverpool University', 'University of Colorado Colorado Springs', 'Texas AM University', 'University of Colorado at Colorado Springs', 'University of Colorado']",2022.0,10.1109/TDSC.2022.3152937,IEEE,1.0
864,864,864,Lightweight and Identifier-Oblivious Engine for Cryptocurrency Networking Anomaly Detection,W. Fan; H. -J. Hong; J. Kim; S. J. Wuthier; M. Nakashima; X. Zhou; E. Chow; S. -Y. Chang,China,"['Xian JiaotongLiverpool University', 'University of Colorado Colorado Springs', 'Texas AM University', 'University of Colorado at Colorado Springs', 'University of Colorado']",2022.0,10.1109/TDSC.2022.3152937,IEEE,1.0
865,865,865,Lightweight and Identifier-Oblivious Engine for Cryptocurrency Networking Anomaly Detection,W. Fan; H. -J. Hong; J. Kim; S. J. Wuthier; M. Nakashima; X. Zhou; E. Chow; S. -Y. Chang,AM,"['Xian JiaotongLiverpool University', 'University of Colorado Colorado Springs', 'Texas AM University', 'University of Colorado at Colorado Springs', 'University of Colorado']",2022.0,10.1109/TDSC.2022.3152937,IEEE,1.0
866,866,866,Lightweight and Identifier-Oblivious Engine for Cryptocurrency Networking Anomaly Detection,W. Fan; H. -J. Hong; J. Kim; S. J. Wuthier; M. Nakashima; X. Zhou; E. Chow; S. -Y. Chang,at,"['Xian JiaotongLiverpool University', 'University of Colorado Colorado Springs', 'Texas AM University', 'University of Colorado at Colorado Springs', 'University of Colorado']",2022.0,10.1109/TDSC.2022.3152937,IEEE,1.0
867,867,867,Time-aware Gradient Attack on Dynamic Network Link Prediction,J. Chen; J. Zhang; Z. Chen; M. Du; Q. Xuan,China,"['Zhejiang University of Technology', 'University of California Berkeley']",2021.0,10.1109/TKDE.2021.3110580,IEEE,0.0
868,868,868,Time-aware Gradient Attack on Dynamic Network Link Prediction,J. Chen; J. Zhang; Z. Chen; M. Du; Q. Xuan,United States,"['Zhejiang University of Technology', 'University of California Berkeley']",2021.0,10.1109/TKDE.2021.3110580,IEEE,0.0
869,869,869,A Distributed Attack-Resistant Trust Model for Automatic Modulation Classification,Z. Liu; J. Mu; W. Lv; Z. Jing; Q. Zhou; X. Jing,China,['Beijing University of Posts and Telecommunications'],2022.0,10.1109/LCOMM.2022.3194020,IEEE,0.0
870,870,870,"<inline-formula><tex-math notation=""LaTeX"">${P^{3}}$</tex-math></inline-formula>: Privacy-Preserving Prediction of Real-time Energy Demands in EV Charging Networks",B. Li; Y. Guo; Q. Du; Z. Zhu; X. Li; R. Lu,Canada,"['Sichuan University', 'University of New Brunswick']",2022.0,10.1109/TII.2022.3182972,IEEE,0.0
871,871,871,"<inline-formula><tex-math notation=""LaTeX"">${P^{3}}$</tex-math></inline-formula>: Privacy-Preserving Prediction of Real-time Energy Demands in EV Charging Networks",B. Li; Y. Guo; Q. Du; Z. Zhu; X. Li; R. Lu,China,"['Sichuan University', 'University of New Brunswick']",2022.0,10.1109/TII.2022.3182972,IEEE,0.0
